time,N_cells,CO2,BGE,rcell
0.0,100.00000000000001,0.0,1.0,8.346002060715462e-10
0.8788832572652959,99.56407993967595,2.474006794317179e-8,0.9634494876127023,1.7342026065123994e-9
2.08701719029439,100.72377985575588,8.425830133889218e-8,0.8867476906221007,3.6926402546367633e-9
3.7919539780074336,112.67449397253658,1.9631677426145998e-7,0.7898831204019666,5.967353158067119e-9
5.864483373960984,144.40097086136936,3.544101264802769e-7,0.7274229329703028,6.792442517443925e-9
9.772577527948968,245.82635027021223,7.845792372362455e-7,0.6723703247198137,6.926237330288404e-9
17.229506335276152,685.3931876121804,2.625958207482124e-6,0.6309370903314435,6.9308518094793335e-9
24.686435142603337,1911.3971088454095,7.760800341548743e-6,0.6173219123034572,6.930706444845027e-9
32.76511945728437,5805.133295670053,2.4068741939335694e-5,0.6123677941756405,6.930601221748676e-9
40.84380377196541,17630.832629214285,7.359759376713855e-5,0.610754399160624,6.930564469211699e-9
48.92248808664645,53546.30408581882,0.0002240192250593738,0.6102260281433193,6.930566390295056e-9
55.63105736805561,134743.42888600635,0.0005640847527923605,0.6100721352350668,6.930598383396129e-9
62.33962664946476,339050.5341925855,0.0014197209170592022,0.6100163829000373,6.930689062982842e-9
68.12731293241856,751675.998202698,0.0031476508660746422,0.610006893209341,6.930876119745858e-9
73.91499921537238,1.6661298269738285e6,0.006976384920565595,0.6100256690168755,6.931293963481522e-9
79.70268549832619,3.6913810659582764e6,0.015452572943928688,0.6100857433874656,6.932236440130026e-9
85.49037178128,8.169875755927152e6,0.034179403607406386,0.6102297315304431,6.934407509079098e-9
90.59485709408222,1.643149941698247e7,0.06866138541263497,0.6105110113682809,6.938781215910311e-9
95.14398130866492,3.051836180141185e7,0.12724558329309685,0.6110331509022232,6.947584373617259e-9
98.69850448832769,4.923302572571993e7,0.20459155757406028,0.6118265557804046,6.963272299863047e-9
101.06245194920508,6.723528849046929e7,0.27834325553587314,0.6127272489383725,6.986434401853468e-9
102.5414733023002,8.11984116677196e7,0.3350103567032669,0.6135316205384354,7.016881809107893e-9
103.46838992227505,9.085436129929133e7,0.37394878294670997,0.6141016481734559,7.0549170002614215e-9
104.06371216351617,9.710376516316143e7,0.39923867114981504,0.6143579786042036,7.101393461187035e-9
104.4681010376711,1.0101118286459485e8,0.4154925721893721,0.6142503523818752,7.158936013143484e-9
104.77804432774846,1.0341364158134873e8,0.4264318191110035,0.6136620591141221,7.2367617269144345e-9
105.03966796705525,1.0461056116199498e8,0.4337192286896891,0.6123721936464327,7.346126022491115e-9
105.24046235820025,1.0486353539151882e8,0.43781338446497653,0.6107140297744537,7.461731987116256e-9
105.44125674934524,1.0471421132089257e8,0.4408775824117332,0.6087152681327934,7.589513342631323e-9
105.64205114049024,1.0441328270196648e8,0.4432842279873713,0.6067313752616169,7.711325154416834e-9
105.854934039254,1.040768703358528e8,0.44535213869473933,0.6048492663895896,7.824571076660516e-9
106.09785213426713,1.03731689590805e8,0.44725235024021237,0.6030362137653454,7.932018479156675e-9
106.39223650982017,1.0338219291381885e8,0.4490404165776729,0.6012718597188759,8.034608195248357e-9
106.77590651163625,1.0302282702033114e8,0.4507284372649536,0.5995362224217625,8.132272117733734e-9
107.26489891240365,1.0267854929677597e8,0.45213964347694013,0.5979810078099007,8.214427015717453e-9
107.79660579230527,1.0239790186958635e8,0.45306744416249434,0.5968296946744438,8.268700882386908e-9
108.39246292024055,1.0215244665628526e8,0.4536609133590851,0.5959369043113837,8.303543952716713e-9
109.04003003051349,1.01932083937227e8,0.45400680538916127,0.5952331782629007,8.323909618345574e-9
109.74624769411598,1.0172079642105162e8,0.4541978045098872,0.5946317725481904,8.33518079447853e-9
110.51699345509813,1.0150743625783272e8,0.45429691704499087,0.5940729320960599,8.341039720113844e-9
111.37195409633699,1.0128067980531453e8,0.4543454766334501,0.5935077268765422,8.343912887201673e-9
112.34450844348244,1.0102841251895952e8,0.45436761342090615,0.5928941624840026,8.345221089150544e-9
113.49015878074091,1.0073463771749255e8,0.45437675575129904,0.592186223025097,8.3457568044266e-9
114.89873655689497,1.0037581789535443e8,0.45438005656304736,0.5913224127400657,8.3459428071059e-9
116.72823028293821,9.991215958123095e7,0.454381130724268,0.5902025010522824,8.345992522286109e-9
119.29213598970442,9.92661075369939e7,0.4543816172413906,0.588632312442509,8.34600119753892e-9
123.32655964577498,9.825794496854849e7,0.45438216454152086,0.5861579731756265,8.34600195872329e-9
130.98325620282,9.637250749089152e7,0.45438316516175925,0.5814497655438047,8.346001996358577e-9
149.35450696744243,9.199398569833997e7,0.4543854870820785,0.5700915753452654,8.346002002613488e-9
185.13552471659432,8.402581713488883e7,0.4543897107720594,0.5477580591069148,8.346002008198941e-9
192.0,8.25775307055339e7,0.4543904782272665,0.543447205056016,8.346002009202563e-9
