time,N_cells,CO2,BGE
0.0,99.99999999999999,0.0,1.0
0.3200205138303058,99.82396459809628,8.310605271740929e-7,0.9472547463051058
0.7395922734228599,100.90067149173349,2.4108181307531772e-6,0.8622142393720109
1.3381846968240112,108.65756719417536,5.560049967315894e-6,0.745020311962134
2.020655778361424,131.51776950933288,1.021393763310483e-5,0.6581412847277915
2.9098363779113967,187.03111217030641,1.83578377188854e-5,0.6036870385875186
4.266056060321539,340.69543247709026,3.855984119737017e-5,0.5691565932651544
5.799084904917734,679.710823906532,8.235076520527396e-5,0.5523853114603715
7.388089019806932,1392.221253577735,0.00017425731641316876,0.544322375234004
9.003354530009561,2885.7813374651023,0.0003668986589704291,0.5404361551827805
10.61862004021219,5981.552117227134,0.0007662132419641042,0.5385752368308253
12.23388555041482,12397.977411268503,0.0015939357728108766,0.5376685910889987
13.84915106061745,25695.640608097267,0.0033097144936718092,0.5372042987315216
15.46441657082008,53248.68827437891,0.006866454371166702,0.5369223265987975
17.07968208102271,110314.88554450036,0.014239944369332945,0.5366643739702979
18.69494759122534,228399.088407442,0.029528226511295465,0.5362814168639468
20.31021310142797,472249.18795089406,0.0612375898896379,0.5355347186617945
21.9254786116306,973343.3049385906,0.12705742707734832,0.5338807567747971
23.101709919291146,1.6399681936363324e6,0.21636348805051242,0.531235684551714
23.8893013231461,2.311610698885826e6,0.30927143884645814,0.5277499144790847
24.39440908934489,2.8622082967489753e6,0.3891481968288148,0.5237376009281978
24.714870684783676,3.256031005653834e6,0.4503150777188237,0.5194776579177767
24.91951062877562,3.511906223653667e6,0.4941731440835482,0.5151607615482041
25.053907621111005,3.6659153902808954e6,0.524807197019474,0.5108572270041476
25.14840997067621,3.7512456713648704e6,0.5465745954688316,0.5064510885969298
25.225811765806174,3.7895543672990752e6,0.5633799083719995,0.5014207099637883
25.283951645212955,3.789906678668817e6,0.5742321109156023,0.49667413013286765
25.33477078685447,3.771975692921274e6,0.5819574247560785,0.49214820715041313
25.385589928495985,3.7448737979903896e6,0.5882742713503525,0.48764832551685416
25.437792918873903,3.7140555906116334e6,0.5937920653590804,0.4832522297344184
25.495827010265714,3.6800281802494354e6,0.5992029136282365,0.47869010002020185
25.560450068461336,3.6441463431613543e6,0.6046166431996223,0.4740025026277359
25.635231862334123,3.6059156811876255e6,0.6102577826251522,0.46906030514313873
25.72564777620463,3.564454325382906e6,0.6163160972633503,0.4637237574683962
25.841935249166788,3.5182762196036153e6,0.6230253920864666,0.45779380215262266
26.00394991384285,3.46570545964002e6,0.6306164061420461,0.45105896982194066
26.222089717948574,3.4125396923087733e6,0.638213795522805,0.4442754708416747
26.46399628249655,3.371292227064173e6,0.6440021865194855,0.43905026856740115
26.74420406917211,3.3395110967117413e6,0.6483254495738354,0.4350737163396157
27.053740568414362,3.317154272524814e6,0.6512029891558004,0.432336272880655
27.394659289340503,3.3017129746932103e6,0.6530054713372608,0.4305137260322541
27.764021289656892,3.291017535654201e6,0.6540603861609328,0.42932289246065536
28.16270909036359,3.2831526627975726e6,0.6546517979328329,0.42851543121484353
28.593455893088347,3.2767728185473178e6,0.6549762653166886,0.427917855400088
29.064640501281346,3.270963063540292e6,0.6551580801864556,0.4274155583487515
29.59222369911784,3.26508472323344e6,0.6552695168744459,0.426933794613931
30.20300835832361,3.258606581836705e6,0.6553513461172025,0.42641741709850634
30.93937954476229,3.2509632682749047e6,0.655427356540662,0.42581479193819044
31.874557239269574,3.241345775599846e6,0.6555140994798923,0.4250582315392347
33.14421313228664,3.2283558417562624e6,0.6556281503299398,0.42403468485488394
35.048654896113824,3.208973941227976e6,0.6557975503200041,0.42250164103939347
38.39512312015025,3.1751972331873155e6,0.6560926441900624,0.41981238014784733
45.841066068054715,3.101308097207785e6,0.6567381282538367,0.4138498532865697
65.25912081212907,2.916570281479163e6,0.6583516728258529,0.3984464944004055
102.9212581792259,2.5889347508177105e6,0.661212280673584,0.3692490317191278
150.47535092960933,2.2271281215706067e6,0.6643696936624649,0.3338690935253242
192.0,1.9526873596698476e6,0.6667636008828843,0.30452531613744144
