time,N_cells,CO2,BGE,rcell,r,E,V
0.0,100000.0,0.0,1.0,2.2616937328433868e-10,1.506349759064484,0.01345624094109268,0.0014951378823436312
0.055454621305128626,99330.38719812602,9.87213455503912e-5,0.9933965583693176,2.4731718760258065e-10,1.4808506315673837,0.01322727050352017,0.001623991973257739
0.13526157794476656,98291.09996634259,0.00025230278946036073,0.9831215016317401,2.8078066832934484e-10,1.4411828867879055,0.012871437797355278,0.0018244369083350823
0.23687131110990245,96836.94704791627,0.0004677974032724751,0.9687013659412534,3.2892654642661057e-10,1.3855290975773848,0.012372802586362116,0.0021056562078222746
0.3642499197107158,94809.31005263784,0.0007692216241471429,0.9485281838043279,3.987114466350335e-10,1.3076989032354003,0.011676351555658345,0.0024989475501978227
0.5167254880377117,92104.12492671843,0.0011727261980947542,0.9215229854084537,4.968683590520167e-10,1.203552676815294,0.01074554063164387,0.003025295998160834
0.6985128176881104,88559.13974230565,0.0017034211811626171,0.8860148187306943,6.349567344628816e-10,1.0666815025575742,0.00952353504529878,0.0037172774203496767
0.9198531654262413,83985.3624515449,0.002391053599502271,0.8400421545929025,8.30919753243521e-10,0.8895865140732049,0.00794368629282125,0.004613283403545268
1.3685118105778868,75197.24317591607,0.003723294050275681,0.7512217857718431,1.2765862295350705e-9,0.5479069710817573,0.004897032618990858,0.006345992073020966
1.5740468981368625,71898.98673961103,0.004229271697466033,0.7176563136556692,1.4731666953846122e-9,0.4190557596734703,0.00374788977616141,0.007002000101490077
1.9027340133854325,67882.0817373251,0.004855086886991178,0.6764223292953563,1.7403656368943809e-9,0.2612177500896155,0.0023394498192093644,0.0078098573745727885
2.231421128634002,65271.8847652765,0.005274866417586724,0.6491355007493885,1.9344227504449426e-9,0.1574008201055105,0.0014121508906037507,0.008346895865849552
2.5833993379432685,63626.060397575304,0.005555624209443273,0.6313111290938238,2.0684756729108136e-9,0.09036961946444615,0.0008126998904919162,0.008700273429977956
2.957978405536903,62702.55426504574,0.005732693351356259,0.6205421620480392,2.1510989432406513e-9,0.05080840878025927,0.0004584240040567164,0.008916472416080996
3.3681555310661313,62242.02902662004,0.005845611031569908,0.6141931712600882,2.198702549663645e-9,0.02859112756385676,0.00025918565324959005,0.00904685589391356
3.8248019941394817,62072.55537106517,0.0059208881925976575,0.6105086528802028,2.223932928918353e-9,0.016981369294791545,0.00015494883201108608,0.009125754066904133
4.347594378298685,62080.22050711627,0.005977502023884092,0.6082728526872165,2.236196226419604e-9,0.011379173766222427,0.00010464016387983226,0.009177208778563716
4.96443032615707,62199.91167893095,0.006028189465454031,0.6067187196044298,2.2414961656310316e-9,0.008966206553641182,8.304935815459291e-5,0.009216695064805179
5.720828111744134,62402.05990171096,0.00608246445864768,0.6053533840857048,2.243438083553351e-9,0.00808331794400137,7.530844153684035e-5,0.009254659927995615
6.6953702968895445,62687.09855780909,0.006149219552438626,0.6038334781008585,2.243992449533439e-9,0.007831397728331005,7.335510996851882e-5,0.0092992304688304
8.041425740952988,63090.98392780767,0.006240758832028364,0.6018332268981544,2.2440990806203186e-9,0.007782947585541898,7.338299582842258e-5,0.00935958901465142
10.107459999385252,63717.846996025735,0.006382137469931287,0.5988305988499744,2.2441099562979993e-9,0.0077780060975344446,7.40663083830916e-5,0.009452630374130251
13.870937035262653,64876.01426923263,0.006643255921927182,0.5935134708224716,2.2441106462239774e-9,0.007777692622311816,7.540961550870723e-5,0.009624449043430862
22.594377218749763,67642.09637441521,0.00726689246900958,0.5818895694332126,2.2441110830949362e-9,0.007777494125023109,7.862285931718629e-5,0.010034803213735512
44.280134020378895,75039.69335768816,0.008934783926857585,0.5566799703139954,2.2441121646725916e-9,0.007777002697962549,8.721598896762006e-5,0.011132252832885313
73.597075055753,86341.39427542785,0.011483029336222896,0.5292346773965835,2.244113857425147e-9,0.007776233577121036,0.00010034189546954513,0.012808887044086429
111.66906197168223,103592.15592240971,0.015372927540487804,0.5018717262618063,2.2441165625492754e-9,0.00777500447524142,0.00012037139170426278,0.015368084271620031
158.2269540932017,129430.5680142377,0.021199974394744258,0.47721028838674845,2.24412091733155e-9,0.007773025836686351,0.00015035769397296435,0.019201296843161107
213.15674453621494,168297.55589907165,0.029966996101280872,0.4564283666849676,2.244128257299735e-9,0.007769690857598084,0.00019542727214913236,0.024967377860905558
275.57770822145864,226753.0206640903,0.04315730860106919,0.4399519589853773,2.2441415428671216e-9,0.007763654469254313,0.0002631066595308325,0.03363959645354213
300.0,254776.84896955887,0.04948328378992792,0.43496711246279146,2.2441491438148472e-9,0.007760200941525814,0.0002954953220787891,0.03779715652177416
