time,N_cells,CO2,BGE,rcell
0.0,99.99999999999999,0.0,1.0,2.3085797642280706e-7
0.2969813448871674,99.07385883298589,5.71485504292909e-7,0.9437191023196634,4.129008693418428e-7
0.6411981426010607,99.09430790033394,1.5627649467143287e-6,0.8598092955308879,7.145989009032939e-7
1.1734466286207033,106.56821592236271,3.611697761594803e-6,0.7405249829526555,1.1996165938475692e-6
1.705695114640346,127.29168860789423,6.042302849762555e-6,0.6707960347871368,1.4752995422395501e-6
2.5252369601437397,184.90798624930858,1.0828514692488452e-5,0.6228744981812354,1.5949042982965593e-6
3.76597777768749,341.0503298034268,2.2657425689477707e-5,0.5928196503868512,1.6147086046531436e-6
5.223578003685285,704.4351686625026,4.992978105114897e-5,0.5770976675777107,1.615796277249533e-6
6.719933794627074,1483.7668127920492,0.00010839477110798358,0.5697058237967745,1.615832574865111e-6
8.25601190160553,3187.6924444226347,0.00023622043686394518,0.5662036748552802,1.615832892417182e-6
9.792090008583987,6848.369295919359,0.0005108382850083957,0.5645882006907625,1.6158326892566198e-6
11.328168115562443,14712.875834744958,0.0011008208531376744,0.5638392888593525,1.6158331381984382e-6
12.864246222540899,31608.739847052806,0.002368323405618583,0.5634911495147549,1.615834554909655e-6
14.400324329519355,67907.08737685169,0.0050913812812299845,0.5633287699700551,1.615837811344875e-6
15.936402436497811,145887.9390401508,0.010941455687169272,0.5632521903678847,1.6158449115196984e-6
17.47248054347627,313412.16605908546,0.023509229431761175,0.5632143370957046,1.6158602371482216e-6
19.008558650454727,673279.5838661771,0.050507692372867584,0.5631919409569645,1.6158933043095176e-6
20.544636757433185,1.446233859959451e6,0.10850188816108813,0.5631711580907025,1.6159649218318482e-6
22.080714864411643,3.1060027272361247e6,0.23305464127548572,0.5631387831050921,1.6161215119231629e-6
23.6167929713901,6.6678700249993475e6,0.5004488831772769,0.5630726893583244,1.6164716982253732e-6
24.831800750198774,1.2194880722787462e7,0.915680328438992,0.5629629416207778,1.6170667273998574e-6
25.741491887255872,1.914933801972478e7,1.438796447655193,0.5628047270444646,1.6179356579970845e-6
26.368159967149808,2.6110471098623525e7,1.9633840012012143,0.5626092819309778,1.6190327663524863e-6
26.77451493271909,3.1901987445573196e7,2.4009994839706663,0.5623918085143097,1.6203027278452512e-6
27.026419690806765,3.609643997746106e7,2.719211543465854,0.5621626871873525,1.6217233312765227e-6
27.17861006982116,3.886844394330101e7,2.9308808187829385,0.5619232891273809,1.6233216983667197e-6
27.268669080698785,4.058112263024822e7,3.0631689734270324,0.5616705332759657,1.6251426203058623e-6
27.321171139338208,4.158447280774397e7,3.1423616560264604,0.5613995026320271,1.6272316466590353e-6
27.35185501882719,4.214868918184777e7,3.18886009214015,0.5611010149073008,1.6296612370564248e-6
27.369739150276864,4.244327433843513e7,3.2154660626144818,0.5607700252512972,1.6324693228458542e-6
27.380801415011273,4.258319674202432e7,3.231095749793041,0.5603863069633402,1.6358260413459306e-6
27.3901451206782,4.263250580701067e7,3.242820726367069,0.5597789683518246,1.6412741303439579e-6
27.395293251722183,4.261741073959879e7,3.248322881678138,0.559273875805787,1.645879169209854e-6
27.400441382766168,4.258112262255253e7,3.253301915799986,0.5586862980629245,1.6512839254018985e-6
27.405589513810153,4.25361943419264e7,3.2580280968184305,0.558068003335174,1.6570054547001956e-6
27.41106126459815,4.248585722665306e7,3.262932722939328,0.55740487487801,1.6631677566463608e-6
27.417413081711395,4.2426976064403914e7,3.2685455022979903,0.5566385857208653,1.6703134970562469e-6
27.425371271870382,4.235369149880632e7,3.275489377091437,0.5556879821226791,1.6792086663799485e-6
27.436343302468504,4.225400410677346e7,3.2849196576508364,0.5543959892209792,1.691347859056761e-6
27.453126733185382,4.210469841821363e7,3.2990346628439307,0.5524614638058571,1.709627180311069e-6
27.48005759175079,4.187313632589259e7,3.3209116984736817,0.5494618846508168,1.738214083937705e-6
27.530468888618113,4.1465741684746824e7,3.3593551016766523,0.5441869653546003,1.7892130407264756e-6
27.617769687592606,4.083722601004613e7,3.4185205855579253,0.536056747775298,1.86966558564388e-6
27.718388977721776,4.0224581786211565e7,3.475956330851325,0.5281452782838084,1.950137794875752e-6
27.84916711888719,3.9584455653828904e7,3.5355772500483584,0.5199023594843237,2.036262669180545e-6
28.0010621111935,3.902282424714237e7,3.5873186062211553,0.5127055872006703,2.1132457950853993e-6
28.179044438945144,3.855382407860751e7,3.6297422039327714,0.5067459062961561,2.1779864759058652e-6
28.379751927168304,3.8197336769399524e7,3.660985083394394,0.5022812673310735,2.2266286072414566e-6
28.603413775976055,3.794030691466258e7,3.6823010319322216,0.49914195433357345,2.2602875496758097e-6
28.84778978064929,3.77619437145316e7,3.6957270886807394,0.4970540593994364,2.281670269018216e-6
29.111338899642046,3.763775310457735e7,3.70364640319771,0.49569544811678906,2.2943233512227073e-6
29.39209760488297,3.754728006530867e7,3.7080597377441564,0.4947961328345156,2.3013540222254602e-6
29.688617921700175,3.747572611704323e7,3.7104152239667907,0.49416057213344944,2.305060125604004e-6
30.00017574833681,3.741359584585793e7,3.7116392130236644,0.4936633756335126,2.306928140047218e-6
30.327575423243633,3.7355133506307654e7,3.712274611814498,0.49322970155674534,2.307834256309702e-6
30.674429153559153,3.729669134661303e7,3.712618692138267,0.49281517996278446,2.308258818062754e-6
31.04901042732173,3.7235366326690465e7,3.7128265378174925,0.4923898772202575,2.3084505655765124e-6
31.466238243901238,3.7168003876378946e7,3.712977479789285,0.49192714349439043,2.308532828553109e-6
