time,N_cells,CO2,BGE,rcell,r,E,V
0.0,99.99999999999999,0.0,1.0,1.9823102615156663e-7,2.0555770618081057,8.705032159092216e-6,9.672257954546908e-7
0.2982942454673353,101.28039004493915,6.294259083725181e-7,0.9396264630930147,3.4812455091180234e-7,1.800222665463839,8.075752773104518e-6,1.7203478094132436e-6
0.650327499812579,105.85060128592926,1.7809222005538264e-6,0.8518252342603282,5.881821593792742e-7,1.4348967976258273,7.2003275318901295e-6,3.0378156709238955e-6
1.201273203854845,126.51802617334504,4.451570195842528e-6,0.7332587410248058,9.416650967177984e-7,0.976607582490104,6.4240856086165505e-6,5.813064241870554e-6
1.7522189078971109,170.55713269219572,8.216311858674583e-6,0.6675312860808716,1.1184120425704892e-6,0.7764862093799415,7.189334759033655e-6,9.307391074834372e-6
2.632754478859093,303.3421837874111,1.7772900627749508e-5,0.6227596716216861,1.1882928220536677e-6,0.7019496330484726,1.1752197774712272e-5,1.75878407261619e-5
3.7617478121115813,656.218336694697,4.217953691839183e-5,0.6007641216016187,1.1976973604398745e-6,0.6921050091254098,2.5122337619192848e-5,3.8348792650955383e-5
4.8907411453640695,1424.669029458259,9.512280500108652e-5,0.5916082188830352,1.1983232677050004e-6,0.6914513533061356,5.449781403062904e-5,8.329984949711365e-5
6.051715661207225,3162.3769546155336,0.00021481323257489695,0.5874422765650025,1.1983647681339031e-6,0.6914080198050753,0.00012096389029977544,0.00018490936624578373
7.21269017705038,7019.71483601328,0.0004804964089608427,0.5855865183092838,1.1983683009658598e-6,0.6914043309638326,0.000268509479087547,0.0004104554475252569
8.373664692893536,15582.029437238189,0.0010702482419033832,0.5847537898849655,1.19837136803406e-6,0.6914011284548573,0.0005960222510434311,0.0009111118306796802
9.534639208736692,34587.94541495538,0.0023793450425231887,0.5843779325229448,1.1983781841766423e-6,0.6913940113300556,0.0013229987739527445,0.0020224365277596193
10.695613724579848,76774.49775017348,0.005285158914803446,0.5842054458568142,1.1983934538374063e-6,0.6913780674857176,0.0029365892281479193,0.004489238237556672
11.856588240423005,170408.10916922515,0.011735007663406965,0.5841203967158447,1.1984274357423157e-6,0.6913425856271934,0.00651774925020768,0.009964562644105677
13.01756275626616,378199.91453811404,0.026050277007592014,0.5840656913092248,1.1985029855412174e-6,0.6912637031031628,0.014463951543224144,0.02211651977477819
14.178537272109317,839187.2995640871,0.05781748013932103,0.5840045292258438,1.1986711291381418e-6,0.6910881522255723,0.032087158427467906,0.04908120190816689
15.339511787952473,1.8611752456536046e6,0.1282870319084719,0.5838953126435581,1.1990464976721303e-6,0.6906962974042707,0.071129792750962,0.10888787799482672
16.3793875708947,3.79552167133272e6,0.26183309608119837,0.5836952566156414,1.1997689591392123e-6,0.6899422993133525,0.1449222218881654,0.22219042488386534
17.419263353836925,7.726329671849713e6,0.5339101755248028,0.5832800932692505,1.2012795116603343e-6,0.6883666335630172,0.2944405399426084,0.4528699963373935
18.31481126620398,1.4208471667731857e7,0.9847963645351402,0.5825500325650643,1.2039264576997972e-6,0.6856082774534277,0.5396316220575683,0.8346484090441697
19.007581922837748,2.2677356701904252e7,1.5786687418455216,0.581486010826676,1.2077459660643857e-6,0.6816340275578922,0.8570499535491606,1.3363624839317494
19.49270976617963,3.134897861482969e7,2.193775366398752,0.5802133592028581,1.2122440918226329e-6,0.6769627655139361,1.177897951483925,1.8542561262581485
19.81278353176278,3.870751438589932e7,2.7233372419637485,0.578901920265297,1.2167885286461549e-6,0.6722533730529348,1.4458026990321604,2.298087940165375
20.01566640429917,4.415723536563389e7,3.1222799425774754,0.5776868663699316,1.2209161875967135e-6,0.6679845389012182,1.6404673341481029,2.630534376012421
20.141637311507306,4.785835899118646e7,3.3986675450221226,0.5766299080475813,1.2244625933941632e-6,0.6643233975800753,1.7696848760779043,2.8592990583627427
20.21915451594228,5.024139433720878e7,3.5809716024919123,0.5757368286067557,1.22747655536319e-6,0.6612166799018157,1.8504151897985748,3.0090620704573796
20.266657627738862,5.1720254567355044e7,3.697726636816053,0.5749858244586438,1.2301024553128506e-6,0.6585135200348731,1.8982556677087183,3.1042607687941906
20.29577721483797,5.261020963966903e7,3.771237765847959,0.5743443712749955,1.2325126458323484e-6,0.6560353228457936,1.924732156439472,3.1638630303372195
20.313616694322445,5.3123613892066e7,3.8167834919858286,0.5737835900490328,1.2348521366454156e-6,0.6536324764944154,1.9374508449072476,3.200802125510892
20.3247528231422,5.340463359570702e7,3.844973779857594,0.5732741616711593,1.2372537809005352e-6,0.6511685108171336,1.9414416854776195,3.2239922355797828
20.332367441421244,5.354988794320002e7,3.863482917887321,0.5727637562271495,1.239978804268914e-6,0.6483761024943416,1.939602095852223,3.2398812003848962
20.339133063297034,5.360874712492038e7,3.878275680389769,0.5720972886152907,1.2440109642755354e-6,0.6442507109552589,1.9311869848619898,3.253989323261058
20.3439008758831,5.35953651559203e7,3.8870620308652724,0.5714820827157355,1.2481123110875625e-6,0.6400624423220634,1.9199796027581228,3.263902366803839
20.348668688469168,5.3549381446946114e7,3.8946222644789037,0.5707959021451976,1.2529621230468463e-6,0.6351201080598674,1.9056605783739982,3.273773728238914
20.353436501055235,5.348935704695219e7,3.9014945827508223,0.5700890767314898,1.2581311251853753e-6,0.62986469635612,1.890033919598657,3.283594672211171
20.358554682665172,5.342005759448763e7,3.9085216029084027,0.569330145137176,1.2637849402747594e-6,0.6241307325633556,1.872848472466122,3.2940772975402464
20.364474617461543,5.333846682377246e7,3.916442817962961,0.568458731890249,1.2703464273018265e-6,0.617494970892863,1.8529114815061474,3.3061226186895483
