time,N_cells,CO2,BGE,rcell,r,E,V
0.0,100.0,0.0,1.0,3.060325092726553e-8,2.102733185718997,4.314806051275893e-7,4.794228945862103e-8
0.579223144849208,112.33598142950923,1.16653814646406e-7,0.8219618905941405,7.902507585970333e-8,1.527608587126974,3.9949391521161244e-7,1.3907049861956838e-7
1.1586700711520548,154.69911390740688,3.380120935282247e-7,0.6869316472975607,1.2149305592303433e-7,1.1248712474088185,4.4722725484540474e-7,2.9443571494870395e-7
2.3188051869652107,417.3526916054086,1.3432681888148662e-6,0.5983232907815457,1.4291368231048262e-7,0.9492090747917519,1.066494241431777e-6,9.343901132963325e-7
3.4954069200763787,1243.5795206677149,4.349363580815942e-6,0.5781972514734804,1.4423639598091084e-7,0.9388828478601756,3.1520482190451466e-6,2.8099567154213307e-6
4.7851821376544,4137.162797590666,1.4847463846922843e-5,0.571896750171655,1.4429942216716196e-7,0.9383922511894179,1.0482206075624625e-5,9.352299562328381e-6
6.074957355232421,13767.398527171714,4.978198758055294e-5,0.5700519329081783,1.442997012670813e-7,0.9383900789613614,3.488198712729488e-5,3.112207340089102e-5
7.364732572810442,45814.91786107974,0.0001660366121064172,0.5695007034614206,1.4429908555955614e-7,0.9383948709968738,0.00011608013350118073,0.00010356707186070245
8.423400798993509,122972.43141059815,0.00044593100291633606,0.5693522520512355,1.442989277073903e-7,0.9383960995517198,0.00031157253692790885,0.0002779854532838229
9.3411085515722,289464.6135382383,0.001049894489507931,0.5693012878551507,1.4429903204625787e-7,0.9383952874676132,0.0007334096331324912,0.0006543499958953181
10.25881630415089,681367.9696445544,0.0024715608438420477,0.5692790341484083,1.4429940640844189e-7,0.93839237377608,0.001726361885217789,0.001540272157635424
11.072420620692963,1.455557972121342e6,0.0052800327652122786,0.569269143487677,1.443001721415955e-7,0.9383864140291408,0.0036878867506727575,0.0032903914116517254
11.886024937235035,3.1093638893774576e6,0.011279532435310496,0.5692621218210839,1.4430181926483107e-7,0.9383735944368334,0.00787798584887754,0.007029016512794237
12.699629253777108,6.642036848441387e6,0.024095487531938728,0.569253714645285,1.4430534848861939e-7,0.9383461267202987,0.016828114145828722,0.015015331172451667
13.51323357031918,1.418745741153049e7,0.05147133766610443,0.569238782579371,1.4431292449293029e-7,0.9382871645628675,0.03594333697200672,0.03207458201853857
14.326837886861252,3.0300567245084416e7,0.10994262805816467,0.5692080275557186,1.443292752876755e-7,0.9381599168362156,0.07675747326098122,0.0685103833014436
15.140442203403325,6.4695190907761045e7,0.23480378488105935,0.5691415487206977,1.443650010359511e-7,0.9378819169319684,0.16384981213226257,0.1463137447758002
15.85598698844441,1.2600509435156678e8,0.4575529303211417,0.5690172432543765,1.4443201608746458e-7,0.9373605526771489,0.3189936134251759,0.28510365724119086
16.44387281765688,2.1773788864516786e8,0.7913114122909689,0.5688138432174298,1.4454198761105905e-7,0.9365053155901525,0.5508485926583174,0.4930366956952458
16.869994716328698,3.2339947713705724e8,1.1766091318375336,0.5685430401305176,1.4468928619271472e-7,0.9353604130318272,0.8174124304811441,0.7330387038860049
17.156396274056153,4.2154970052732223e8,1.5356362611887726,0.5682342375295051,1.4485934592023956e-7,0.9340394823628762,1.064370202460733,0.9566355739268559
17.33856309817138,4.98595274061527e8,1.8186475795659756,0.5679173893542852,1.450378855503498e-7,0.9326537057723828,1.2575078976922007,1.1328719974836199
17.450264319644056,5.522955132692667e8,2.017048989141605,0.5676096845224329,1.452177370613686e-7,0.9312588029820908,1.3913892492370328,1.2564418871482528
17.517260001515368,5.868890439557585e8,2.145967520034544,0.5673145480834296,1.4539905422295916e-7,0.9298536042888919,1.4768731331573755,1.336807309384658
17.556581778570425,6.078297368013419e8,2.2251192423936104,0.5670295433864566,1.455846038104575e-7,0.9284167164749947,1.5278023780225205,1.3862725403062166
17.579412642783296,6.199379937676795e8,2.27205621583479,0.5667471692132843,1.457795644089994e-7,0.9269081600412212,1.5563435080300316,1.415781166330657
17.592655618901283,6.266373426321e8,2.2993242005661836,0.5664570349024036,1.459908527560115e-7,0.9252746612022189,1.5710879416756387,1.4331549449292833
17.60029498860354,6.30057289607204e8,2.3147300010020864,0.5661537100894783,1.4622171769185509e-7,0.9234914726262085,1.5773836273172501,1.4432552680690287
17.605068588352605,6.316552627614857e8,2.323842361318637,0.5658108046237718,1.4649191912787477e-7,0.9214066485242696,1.5787105031141377,1.4495894414231099
17.60984218810167,6.321182684397458e8,2.3317558080825775,0.5651555380413819,1.4702498659249794e-7,0.9173005335619013,1.5745889455571955,1.4559307542048647
17.612227412653134,6.317746082982224e8,2.3350627454398802,0.5646735453597131,1.4742483121686916e-7,0.9142266338400027,1.569775545789491,1.4590965685745392
17.614612637204598,6.312380457331135e8,2.3381328175142104,0.5641416300293173,1.4786982786912698e-7,0.9108116726658643,1.5640418531874871,1.4622578573956315
17.617060259974185,6.306223895500193e8,2.3411914485666134,0.5635801691255031,1.483419948201053e-7,0.9071951590502678,1.557851799656302,1.4654963142331272
17.61992165761557,6.298829042137187e8,2.344728221053179,0.5629201901949431,1.4889906434484075e-7,0.9029375241114086,1.5505280860458965,1.4692747658391996
17.623477864974433,6.289597307185266e8,2.349101115543726,0.5621007135742222,1.49593047141648e-7,0.8976473252294237,1.5414176892367357,1.473959257555658
17.628387482000637,6.276876713856163e8,2.3551141290384776,0.5609728193973424,1.505517592326445e-7,0.8903642712671839,1.5288729935586811,1.4804054095590198
17.635977498113167,6.257303064159807e8,2.364363107888533,0.5592375780562814,1.5203431419087702e-7,0.8791588440730778,1.5095725976067211,1.490321749715936
