time,N_cells,BR,CO2,BGE
0.0,423488.00052048883,2.1810369791809305e-5,0.028546184,-0.049734556604278994
0.0,423488.00052048883,2.1810369791809305e-5,0.028546184,-0.049734556604278994
0.0,423488.00052048883,2.1810369791809305e-5,0.028546184,-0.049734556604278994
0.0,423488.00052048883,2.1810369791809305e-5,0.028546184,-0.049734556604278994
0.0,423488.00052048883,2.1810369791809305e-5,0.028546184,-0.049734556604278994
0.0,423488.00052048883,2.1810369791809305e-5,0.028546184,-0.049734556604278994
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.2060765373957349,423485.76659352425,2.7988952323440298e-5,0.0285460071570277,-0.05246875563874782
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.4810162150757661,423481.590144886,3.704443061244355e-5,0.028545676539764732,-0.057498495854071796
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
0.8406486832970879,423473.4829941626,4.865305119627801e-5,0.0285450347603859,-0.066762032291815
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.3948174788463656,423453.668529041,6.321287850787296e-5,0.028543466212128537,-0.08529735695088242
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
1.9489862743956434,423423.6960111125,7.665192146893982e-5,0.02854109355363128,-0.10223784135060558
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
2.660808903855095,423368.53281568293,9.996405123255224e-5,0.028536726833192957,-0.11424551178469786
3.591217324090417,423261.63388527546,0.00014722250753197193,0.02852826493393032,-0.11905739483939481
3.591217324090417,423261.63388527546,0.00014722250753197193,0.02852826493393032,-0.11905739483939481
3.591217324090417,423261.63388527546,0.00014722250753197193,0.02852826493393032,-0.11905739483939481
3.591217324090417,423261.63388527546,0.00014722250753197193,0.02852826493393032,-0.11905739483939481
3.591217324090417,423261.63388527546,0.00014722250753197193,0.02852826493393032,-0.11905739483939481
